age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
19,management,married,tertiary,no,-102,yes,no,cellular,1,may,188,0,119,1,failure,no
22,technician,married,secondary,no,-187,no,no,unknown,12,jun,252,16,-8,0,unknown,no
22,blue-collar,married,secondary,no,822,no,no,cellular,-2,jun,186,0,-8,0,unknown,yes
23,technician,married,secondary,no,532,no,no,cellular,5,feb,32,1,-8,0,unknown,yes
31,management,married,tertiary,no,2111,no,no,cellular,15,aug,-7,3,-8,0,unknown,no
22,services,single,secondary,no,398,yes,no,unknown,6,may,77,0,-8,0,unknown,no
28,blue-collar,single,unknown,no,52,yes,no,cellular,10,may,45,0,-8,0,unknown,no
17,management,divorced,secondary,no,-189,no,no,cellular,12,aug,81,1,-8,0,unknown,no
25,technician,divorced,secondary,no,-269,no,no,cellular,6,aug,-7,0,-8,0,unknown,no
33,management,married,tertiary,no,467,no,yes,cellular,3,jul,42,0,-8,0,unknown,no
30,admin.,married,secondary,no,1734,no,no,telephone,18,jan,61,0,-8,0,unknown,no
17,management,single,tertiary,no,-206,no,no,cellular,0,feb,123,0,-8,0,unknown,no
35,retired,divorced,unknown,no,4186,yes,no,cellular,14,jul,141,0,-8,0,unknown,no
21,management,single,tertiary,no,344,yes,no,cellular,17,aug,-22,1,-8,0,unknown,no
12,unemployed,single,secondary,no,2196,no,no,cellular,0,aug,29,0,75,1,other,no
33,management,divorced,unknown,no,-267,yes,no,unknown,11,may,21,0,-8,0,unknown,no
18,technician,single,secondary,no,-307,no,no,unknown,-1,jul,50,0,-8,0,unknown,no
20,technician,single,tertiary,no,2225,yes,no,cellular,3,apr,567,0,-8,0,unknown,no
31,technician,married,secondary,no,-121,yes,yes,cellular,15,feb,37,0,197,2,failure,no
23,blue-collar,married,secondary,no,146,yes,no,cellular,6,may,298,0,-8,0,unknown,no
31,admin.,married,secondary,no,1497,no,yes,cellular,6,aug,403,1,-8,0,unknown,no
17,blue-collar,single,secondary,no,2532,yes,no,unknown,17,may,-14,3,-8,0,unknown,no
32,management,divorced,primary,no,-77,no,no,cellular,11,nov,44,0,-8,0,unknown,no
17,management,single,tertiary,no,2096,no,no,cellular,18,jun,266,0,-8,0,unknown,yes
27,self-employed,married,secondary,no,-269,no,no,unknown,16,jun,80,5,-8,0,unknown,no
18,blue-collar,married,secondary,no,4556,yes,yes,cellular,19,jan,58,0,192,1,failure,no
17,management,single,tertiary,no,1167,no,no,cellular,3,aug,93,0,-8,0,unknown,no
33,blue-collar,married,primary,no,2645,no,no,telephone,12,apr,117,0,-8,0,unknown,no
35,self-employed,married,primary,no,493,yes,no,cellular,5,aug,105,0,339,0,failure,yes
25,admin.,married,secondary,no,-72,yes,no,cellular,3,jul,5,0,-8,0,unknown,no
11,services,single,secondary,no,2151,yes,no,unknown,18,may,-31,0,-8,0,unknown,no
20,technician,single,secondary,no,3822,yes,no,cellular,1,may,-44,7,256,0,failure,no
23,blue-collar,married,primary,no,1286,yes,no,cellular,8,may,321,4,-8,0,unknown,no
17,blue-collar,single,secondary,no,-107,no,no,cellular,0,mar,213,1,-8,0,unknown,yes
19,services,divorced,secondary,no,930,no,no,unknown,1,jun,138,1,-8,0,unknown,no
25,self-employed,married,tertiary,no,-168,no,no,cellular,18,aug,14,2,-8,0,unknown,no
17,entrepreneur,divorced,tertiary,no,-72,no,no,cellular,12,nov,229,0,-8,0,unknown,no
34,blue-collar,divorced,primary,no,2004,no,no,unknown,3,jun,265,0,-8,0,unknown,no
24,management,divorced,tertiary,no,22,yes,no,unknown,3,may,1520,0,-8,0,unknown,yes
13,blue-collar,single,secondary,no,2298,yes,no,cellular,8,may,-33,2,-8,0,unknown,no
32,blue-collar,married,secondary,no,702,yes,no,unknown,0,may,150,0,-8,0,unknown,no
20,technician,divorced,secondary,no,-209,no,no,cellular,12,jul,93,0,-8,0,unknown,no
36,self-employed,married,tertiary,no,1245,no,no,cellular,11,feb,117,2,63,1,success,yes
35,blue-collar,divorced,secondary,no,139,no,yes,telephone,9,jul,148,1,-8,0,unknown,no
34,management,divorced,tertiary,no,495,yes,no,unknown,3,jun,88,3,-8,0,unknown,no
16,blue-collar,single,secondary,no,185,no,yes,cellular,18,may,21,1,-8,0,unknown,no
23,management,single,tertiary,no,125,no,no,cellular,6,aug,45,0,-8,0,unknown,no
31,retired,divorced,primary,no,-3,no,no,cellular,20,jul,247,2,-8,0,unknown,no
26,management,married,tertiary,no,456,yes,no,cellular,3,apr,80,0,-8,0,unknown,no
20,admin.,married,tertiary,no,2675,yes,no,cellular,17,apr,43,0,-8,0,unknown,yes
21,blue-collar,married,primary,no,392,yes,no,unknown,16,may,26,0,-8,0,unknown,no
15,admin.,married,secondary,no,-33,yes,no,cellular,9,apr,160,0,-8,0,unknown,no
36,housemaid,married,primary,no,-269,no,no,cellular,17,aug,7,7,-8,0,unknown,no
20,blue-collar,married,secondary,no,761,yes,no,cellular,5,may,305,0,-8,0,unknown,no
35,management,married,secondary,no,-241,no,no,cellular,10,aug,13,7,-8,0,unknown,no
17,management,single,tertiary,no,237,yes,yes,cellular,12,nov,153,0,130,0,failure,no
22,services,married,secondary,no,-526,yes,no,unknown,16,may,517,0,-8,0,unknown,no
7,student,single,secondary,no,-50,no,no,telephone,5,may,79,3,271,3,failure,no
17,technician,married,secondary,no,-112,yes,yes,cellular,3,apr,232,0,-8,0,unknown,no
15,technician,single,tertiary,no,60,yes,no,cellular,6,aug,47,0,-8,0,unknown,no
21,admin.,single,secondary,no,665,yes,no,unknown,6,may,178,1,-8,0,unknown,no
17,entrepreneur,married,tertiary,no,-2,yes,no,unknown,9,may,146,0,-8,0,unknown,no
10,blue-collar,married,secondary,no,-115,yes,yes,cellular,9,apr,122,1,-8,0,unknown,no
23,management,married,tertiary,no,7827,yes,no,cellular,-2,jun,166,0,-8,0,unknown,no
22,management,married,tertiary,no,-265,yes,no,cellular,10,nov,114,1,-8,0,unknown,no
26,technician,single,secondary,no,39,yes,no,unknown,19,may,620,2,-8,0,unknown,yes
19,management,married,tertiary,no,185,yes,no,unknown,16,may,103,0,-8,0,unknown,no
32,management,married,tertiary,no,-266,no,no,unknown,12,jun,-35,3,-8,0,unknown,no
9,student,single,secondary,no,6123,no,no,cellular,15,aug,68,0,-8,0,unknown,no
23,entrepreneur,married,primary,no,-120,yes,no,unknown,3,may,186,0,-8,0,unknown,no
28,blue-collar,married,secondary,no,363,yes,no,unknown,11,may,111,0,-8,0,unknown,no
17,management,married,tertiary,no,-263,no,no,cellular,15,aug,77,2,-8,0,unknown,no
19,admin.,married,secondary,no,84,yes,no,cellular,20,jul,26,2,-8,0,unknown,no
24,retired,married,secondary,no,122,yes,no,unknown,12,may,-38,9,-8,0,unknown,no
19,blue-collar,married,secondary,no,61,yes,no,unknown,12,may,145,3,-8,0,unknown,no
29,blue-collar,married,secondary,no,-611,yes,no,cellular,7,may,370,0,-8,0,unknown,yes
33,retired,married,secondary,no,81,no,no,unknown,9,jun,166,2,-8,0,unknown,no
32,retired,married,secondary,no,231,yes,no,cellular,13,apr,229,0,-8,0,unknown,yes
23,technician,married,secondary,no,478,yes,no,cellular,5,aug,62,0,51,3,failure,yes
26,admin.,married,secondary,no,3754,yes,yes,unknown,12,oct,90,0,-8,0,unknown,yes
15,blue-collar,married,secondary,no,666,yes,no,unknown,12,may,-25,0,-8,0,unknown,no
16,admin.,married,tertiary,no,-269,yes,no,unknown,0,may,53,0,-8,0,unknown,no
19,blue-collar,married,secondary,no,1504,yes,no,unknown,9,jun,121,0,-8,0,unknown,no
34,retired,married,secondary,no,516,no,no,telephone,0,jul,215,0,-8,0,unknown,yes
26,admin.,married,secondary,no,535,yes,no,unknown,3,may,-16,0,-8,0,unknown,no
23,housemaid,single,secondary,no,-95,no,no,cellular,3,jul,7,0,-8,0,unknown,no
15,admin.,married,secondary,no,-269,yes,yes,unknown,1,may,58,0,-8,0,unknown,no
16,technician,married,secondary,no,-69,yes,no,cellular,11,aug,76,0,-8,0,unknown,no
20,management,married,tertiary,no,-322,yes,no,cellular,19,jan,55,0,-6,2,other,no
29,retired,single,primary,no,19167,no,no,unknown,9,jun,20,0,-8,0,unknown,no
26,management,single,primary,no,135,no,no,unknown,9,jun,38,1,-8,0,unknown,no
14,technician,single,secondary,no,132,yes,no,cellular,10,may,237,0,-8,0,unknown,no
19,admin.,married,unknown,no,1479,no,no,cellular,11,nov,33,0,-8,0,unknown,no
20,admin.,married,secondary,no,1124,yes,no,cellular,8,may,174,0,-8,0,unknown,no
32,technician,married,secondary,no,1722,yes,no,unknown,19,may,41,0,-8,0,unknown,no
24,management,married,tertiary,no,1813,yes,no,unknown,8,may,188,4,-8,0,unknown,no
23,management,married,tertiary,no,-136,yes,yes,unknown,0,may,-18,0,-8,0,unknown,no
23,management,single,secondary,no,7046,no,no,cellular,0,aug,10,0,-8,0,unknown,no
33,blue-collar,divorced,secondary,no,944,yes,no,cellular,0,apr,172,0,195,2,failure,yes
21,admin.,divorced,secondary,no,1915,yes,yes,telephone,15,jul,144,0,-8,0,unknown,no
14,admin.,single,secondary,no,-208,yes,no,cellular,1,aug,41,3,76,2,other,no
23,blue-collar,married,secondary,no,317,yes,no,cellular,8,may,275,1,-8,0,unknown,no
25,unemployed,married,tertiary,no,-135,no,no,cellular,3,aug,44,0,-8,0,unknown,no
35,management,married,tertiary,no,-44,no,no,cellular,9,jul,40,2,-8,0,unknown,no
18,retired,married,primary,no,-54,yes,no,cellular,18,jan,52,0,-8,0,unknown,no
12,blue-collar,married,secondary,no,386,yes,no,cellular,9,apr,800,1,-8,0,unknown,no
17,services,married,secondary,no,736,no,no,cellular,9,dec,198,0,88,2,success,yes
11,services,married,secondary,no,-215,yes,no,cellular,14,jul,179,0,-8,0,unknown,no
19,blue-collar,married,secondary,no,-269,no,no,unknown,12,jun,199,1,-8,0,unknown,no
20,blue-collar,married,secondary,no,-561,yes,no,unknown,3,may,260,0,-8,0,unknown,no
14,admin.,married,secondary,no,-261,yes,no,cellular,5,may,68,0,-8,0,unknown,no
27,blue-collar,divorced,secondary,yes,-672,yes,no,cellular,19,jul,3,0,-8,0,unknown,no
23,services,divorced,secondary,no,322,yes,no,cellular,3,may,173,0,-8,0,unknown,no
19,management,single,tertiary,no,2246,no,no,cellular,10,nov,181,0,-8,0,unknown,no
39,entrepreneur,married,secondary,no,2669,no,no,telephone,0,aug,138,0,133,1,success,yes
9,management,single,tertiary,no,284,yes,no,cellular,19,apr,39,0,-8,0,unknown,no
16,management,married,tertiary,no,776,no,no,cellular,2,aug,37,0,-8,0,unknown,no
35,retired,married,primary,no,338,no,no,telephone,2,jul,156,0,-8,0,unknown,no
28,management,married,tertiary,no,593,no,no,cellular,0,aug,242,0,40,1,success,yes
29,services,married,secondary,no,575,no,no,cellular,0,aug,57,0,-8,0,unknown,no
29,technician,married,secondary,no,-696,yes,yes,unknown,18,may,597,0,-8,0,unknown,no
17,blue-collar,married,primary,no,607,yes,no,unknown,12,may,266,0,-8,0,unknown,no
32,services,divorced,secondary,no,-950,yes,no,unknown,18,may,110,0,-8,0,unknown,no
14,unemployed,married,tertiary,no,-269,yes,no,cellular,10,nov,519,0,-8,0,unknown,no
20,technician,married,secondary,no,287,no,no,cellular,2,aug,144,1,-8,0,unknown,no
25,management,married,secondary,no,5949,yes,no,cellular,14,jul,101,11,-8,0,unknown,no
21,admin.,single,secondary,no,-258,yes,yes,unknown,6,may,-35,6,-8,0,unknown,no
26,technician,single,unknown,no,5080,yes,yes,cellular,10,nov,-10,0,121,2,failure,no
19,blue-collar,married,secondary,no,520,yes,no,cellular,7,may,118,2,-8,0,unknown,yes
20,blue-collar,married,secondary,no,-269,yes,no,cellular,6,may,-7,3,255,0,other,no
19,housemaid,married,secondary,no,45,yes,no,unknown,19,may,138,0,-8,0,unknown,no
14,management,single,tertiary,no,277,yes,no,cellular,9,apr,-20,0,249,2,failure,no
13,technician,divorced,tertiary,no,177,yes,yes,unknown,10,jun,-9,1,-8,0,unknown,no
11,unemployed,married,tertiary,no,72,yes,yes,unknown,14,may,-28,13,-8,0,unknown,no
32,unknown,married,secondary,no,1391,no,no,cellular,6,nov,28,0,66,1,other,yes
20,admin.,married,tertiary,no,1226,no,no,cellular,17,mar,73,0,90,1,failure,yes
16,technician,single,tertiary,no,-269,no,no,cellular,2,aug,151,0,-8,0,unknown,no
29,admin.,divorced,secondary,no,-117,no,yes,cellular,9,nov,61,0,-8,0,unknown,no
24,blue-collar,married,secondary,no,232,yes,no,unknown,2,may,121,1,-8,0,unknown,no
28,admin.,married,secondary,no,-185,no,no,cellular,10,aug,54,3,-8,0,unknown,no
35,housemaid,married,primary,no,-231,no,no,cellular,10,aug,17,1,-8,0,unknown,no
40,housemaid,married,primary,no,308,no,no,cellular,8,jul,138,0,129,0,success,no
11,services,divorced,secondary,no,-213,yes,no,unknown,14,may,29,3,-8,0,unknown,no
17,blue-collar,married,secondary,no,228,yes,no,cellular,10,jul,678,0,-8,0,unknown,yes
29,self-employed,married,secondary,no,2007,no,yes,cellular,1,aug,76,1,-8,0,unknown,no
27,self-employed,married,tertiary,no,295,no,no,cellular,15,jul,257,10,-8,0,unknown,no
21,management,single,tertiary,no,43,no,no,cellular,14,oct,-7,2,-8,0,unknown,no
31,services,married,primary,no,-258,no,yes,cellular,18,jul,-8,3,-8,0,unknown,no
15,blue-collar,single,primary,no,-647,yes,no,unknown,18,may,7,2,-8,0,unknown,no
29,blue-collar,married,primary,no,-269,no,no,cellular,5,aug,4,3,-8,0,unknown,no
27,technician,married,secondary,no,181,yes,no,cellular,6,aug,24,1,-8,0,unknown,no
14,management,single,tertiary,no,-433,yes,no,cellular,17,aug,-40,10,-8,0,unknown,no
16,technician,single,tertiary,no,492,no,no,cellular,7,apr,83,0,-8,0,unknown,no
19,technician,married,secondary,no,-43,no,no,unknown,3,jun,166,0,-8,0,unknown,no
26,technician,married,tertiary,no,-106,yes,no,cellular,7,may,56,0,252,1,other,no
26,management,divorced,tertiary,no,1308,no,no,cellular,12,nov,45,0,67,1,failure,no
20,technician,single,secondary,no,-269,no,no,cellular,0,aug,1,0,-8,0,unknown,no
35,housemaid,married,primary,no,3703,yes,no,unknown,0,jun,524,2,-8,0,unknown,no
36,management,married,tertiary,no,1108,no,no,cellular,9,feb,41,0,61,0,failure,no
13,management,married,tertiary,no,844,yes,no,cellular,10,may,57,0,-8,0,unknown,no
28,management,married,tertiary,no,5216,yes,no,cellular,-1,feb,187,1,-8,0,unknown,no
33,blue-collar,married,unknown,no,983,no,no,telephone,19,jul,17,0,-8,0,unknown,no
20,blue-collar,single,primary,no,371,yes,no,cellular,8,may,63,0,257,0,failure,no
23,management,married,tertiary,no,1902,no,no,cellular,11,nov,-19,0,-8,0,unknown,no
18,blue-collar,married,secondary,no,-166,no,yes,unknown,0,oct,-46,0,600,8,failure,no
17,blue-collar,single,secondary,no,663,yes,no,cellular,10,jul,17,0,-8,0,unknown,no
24,management,single,tertiary,no,-159,no,no,cellular,12,nov,-12,0,77,3,other,no
36,technician,married,secondary,no,-268,no,no,cellular,8,apr,69,0,276,2,failure,yes
29,blue-collar,divorced,primary,no,-276,no,yes,cellular,4,jul,227,3,-8,0,unknown,no
20,technician,married,secondary,no,91,no,no,cellular,13,oct,208,0,129,5,other,yes
18,technician,married,secondary,no,1829,yes,no,cellular,0,sep,142,0,63,0,failure,no
29,technician,single,secondary,no,2663,no,no,cellular,16,oct,174,0,-8,0,unknown,no
19,technician,divorced,secondary,no,97,no,yes,cellular,5,aug,151,1,-8,0,unknown,no
23,admin.,married,secondary,no,3576,yes,no,cellular,6,apr,123,0,-8,0,unknown,no
13,management,married,tertiary,no,-30,yes,no,unknown,17,may,-46,2,-8,0,unknown,no
23,technician,single,tertiary,no,-578,yes,no,cellular,6,may,8,3,212,2,failure,no
37,retired,married,secondary,no,3358,no,no,unknown,0,jun,265,0,-8,0,unknown,no
13,management,single,tertiary,no,3446,yes,no,telephone,6,may,266,1,-8,0,unknown,no
28,entrepreneur,married,secondary,no,276,no,yes,cellular,4,jul,29,0,-8,0,unknown,no
30,entrepreneur,married,tertiary,no,3797,no,no,unknown,1,jun,-18,0,-8,0,unknown,no
16,technician,married,tertiary,no,2808,no,no,cellular,16,may,35,4,208,2,failure,no
18,technician,married,tertiary,no,-127,no,no,cellular,16,aug,165,0,-8,0,unknown,no
20,technician,married,unknown,no,-127,no,no,cellular,-2,oct,129,0,73,1,success,yes
20,blue-collar,divorced,secondary,no,1987,yes,no,unknown,5,jun,18,0,-8,0,unknown,no
50,retired,married,secondary,no,189,no,no,cellular,6,aug,526,1,-8,0,unknown,no
16,management,single,unknown,no,322,no,no,cellular,18,jan,19,0,-8,0,unknown,no
24,technician,divorced,secondary,no,-143,no,no,cellular,0,aug,108,1,-8,0,unknown,no
19,management,single,tertiary,no,-86,yes,no,cellular,2,may,70,0,263,2,failure,no
14,management,married,tertiary,no,390,no,no,cellular,0,feb,74,1,-8,0,unknown,no
16,admin.,single,secondary,no,1850,yes,no,cellular,12,nov,96,0,-8,0,unknown,no
23,management,divorced,tertiary,no,3168,yes,yes,cellular,9,jul,29,0,-8,0,unknown,no
11,services,single,secondary,no,-173,yes,yes,cellular,14,jul,13,1,-8,0,unknown,no
17,blue-collar,married,primary,no,-136,no,no,cellular,15,jul,8,0,-8,0,unknown,no
35,retired,married,tertiary,no,-269,yes,yes,unknown,18,may,437,0,-8,0,unknown,yes
19,services,single,secondary,no,846,yes,no,cellular,10,nov,83,0,123,0,other,no
23,blue-collar,married,secondary,no,2027,yes,no,unknown,17,may,-25,0,-8,0,unknown,no
18,technician,divorced,secondary,no,-227,no,no,cellular,18,aug,-31,8,-8,0,unknown,no
31,entrepreneur,divorced,primary,no,-60,yes,no,unknown,2,may,467,0,-8,0,unknown,no
19,management,single,tertiary,no,2647,yes,no,unknown,17,may,-34,3,-8,0,unknown,no
26,technician,married,secondary,no,-523,yes,no,unknown,17,may,34,0,-8,0,unknown,no
37,management,divorced,tertiary,no,6,no,no,cellular,0,jun,396,0,-8,0,unknown,yes
35,housemaid,married,primary,no,107,yes,yes,cellular,2,aug,-5,0,-8,0,unknown,no
28,management,married,tertiary,no,481,yes,no,cellular,18,jan,41,1,-8,0,unknown,no
36,self-employed,married,primary,no,-269,yes,no,telephone,18,jul,23,0,-8,0,unknown,no
21,management,married,tertiary,no,-84,no,no,cellular,5,aug,14,0,-8,0,unknown,no
25,blue-collar,married,secondary,no,-406,yes,yes,cellular,7,may,-42,6,-8,0,unknown,no
12,management,single,tertiary,no,66,no,no,cellular,14,jun,104,1,-8,0,unknown,no
36,retired,married,secondary,no,613,no,no,unknown,3,jun,7,0,-8,0,unknown,no
19,technician,divorced,secondary,no,4214,yes,no,cellular,10,nov,53,0,-8,0,unknown,no
25,admin.,married,secondary,no,-115,no,no,cellular,0,nov,167,0,-8,0,unknown,yes
29,admin.,married,secondary,no,-269,no,no,cellular,0,aug,14,2,-8,0,unknown,no
23,management,divorced,tertiary,no,8,yes,no,telephone,13,aug,-43,1,-8,0,unknown,no
27,admin.,married,secondary,no,1186,no,yes,cellular,7,may,119,0,266,0,failure,no
16,technician,single,tertiary,no,-74,no,no,cellular,13,jul,256,2,-8,0,unknown,no
20,blue-collar,married,secondary,no,-55,yes,yes,unknown,0,jun,725,3,-8,0,unknown,no
33,blue-collar,married,unknown,no,-252,no,no,cellular,6,aug,42,0,-8,0,unknown,no
20,management,single,tertiary,no,764,no,no,cellular,13,oct,39,2,-8,0,unknown,no
15,management,single,tertiary,no,-222,yes,no,cellular,10,may,81,0,213,3,failure,no
20,blue-collar,divorced,secondary,no,-151,no,no,unknown,3,jun,175,3,-8,0,unknown,no
14,unemployed,single,tertiary,no,476,no,no,cellular,0,feb,373,0,-8,0,unknown,no
33,services,married,secondary,no,-129,yes,yes,unknown,3,may,131,0,-8,0,unknown,no
18,unemployed,married,secondary,no,465,yes,no,cellular,0,may,-10,2,60,0,other,no
22,self-employed,single,tertiary,no,1908,no,no,cellular,-1,jun,7,1,-8,0,unknown,no
17,blue-collar,married,secondary,no,1158,yes,yes,cellular,11,nov,281,0,-8,0,unknown,no
16,technician,single,tertiary,no,3880,no,no,cellular,13,apr,190,0,129,0,success,yes
17,blue-collar,married,secondary,no,399,yes,no,unknown,10,sep,-40,0,273,4,success,no
17,management,married,tertiary,no,-63,yes,no,unknown,9,may,554,0,-8,0,unknown,yes
20,admin.,married,secondary,no,628,no,no,cellular,6,may,248,0,-8,0,unknown,no
35,management,married,tertiary,no,1784,no,no,unknown,10,jun,91,0,-8,0,unknown,no
19,admin.,single,secondary,no,-269,no,no,cellular,12,apr,429,0,-8,0,unknown,no
23,blue-collar,married,secondary,no,-96,yes,no,unknown,0,jun,81,4,-8,0,unknown,no
17,technician,single,secondary,no,1784,yes,no,cellular,1,apr,661,0,97,0,success,no
18,management,married,tertiary,no,-30,yes,no,unknown,14,may,71,1,-8,0,unknown,no
37,housemaid,married,primary,no,119,no,no,unknown,6,jun,836,1,-8,0,unknown,no
29,management,married,tertiary,no,-623,yes,no,cellular,3,may,330,0,120,2,failure,no
13,self-employed,single,tertiary,no,3177,no,no,cellular,6,jan,257,0,-8,0,unknown,yes
12,blue-collar,divorced,secondary,no,-268,yes,no,cellular,7,jul,37,1,-8,0,unknown,no
20,management,married,tertiary,no,3573,no,no,cellular,19,apr,133,0,-8,0,unknown,yes
15,technician,married,tertiary,no,209,yes,no,cellular,0,may,214,2,-8,0,unknown,yes
17,services,married,secondary,no,540,no,no,cellular,6,may,64,0,129,4,success,yes
20,management,married,tertiary,no,-174,yes,no,unknown,12,may,73,0,-8,0,unknown,no
16,self-employed,married,secondary,no,-294,yes,no,unknown,18,may,126,1,-8,0,unknown,no
20,technician,married,secondary,no,54,no,no,cellular,17,aug,65,2,-8,0,unknown,no
17,admin.,married,secondary,no,-273,yes,no,unknown,2,may,376,0,-8,0,unknown,no
45,technician,married,tertiary,no,18,no,no,cellular,17,oct,196,0,130,2,success,no
12,technician,married,secondary,no,-171,yes,no,cellular,2,may,149,1,-8,0,unknown,no
20,blue-collar,married,primary,no,1664,no,no,unknown,3,jun,79,0,-8,0,unknown,no
17,technician,single,secondary,no,-118,no,no,cellular,13,jul,143,0,-8,0,unknown,no
32,retired,divorced,tertiary,no,-269,no,no,unknown,6,may,415,0,-8,0,unknown,yes
14,blue-collar,married,secondary,no,-264,yes,no,cellular,18,jan,131,1,-8,0,unknown,no
18,entrepreneur,single,secondary,no,88,no,yes,cellular,12,jul,654,2,-8,0,unknown,no
17,blue-collar,single,secondary,no,262,yes,no,cellular,2,apr,197,0,234,0,failure,no
19,management,married,secondary,no,1104,yes,no,cellular,7,may,-31,0,252,0,failure,no
36,self-employed,married,tertiary,no,-130,no,no,cellular,13,jun,83,3,96,0,failure,no
46,blue-collar,married,primary,no,3053,no,no,telephone,6,oct,40,0,-8,0,unknown,no
40,management,married,tertiary,no,241,no,no,telephone,13,apr,51,1,-8,0,unknown,no
32,technician,divorced,secondary,no,-28,no,no,cellular,3,jul,81,0,-8,0,unknown,no
18,management,single,tertiary,no,1979,yes,no,cellular,15,may,84,0,-8,0,unknown,no
35,self-employed,married,secondary,no,789,yes,no,unknown,19,may,-6,0,-8,0,unknown,no
22,technician,married,secondary,no,686,no,no,cellular,9,apr,207,0,-8,0,unknown,no
23,services,divorced,secondary,no,222,yes,no,cellular,6,may,54,0,-8,0,unknown,no
28,retired,married,primary,no,3624,yes,no,unknown,10,jun,16,5,-8,0,unknown,no
25,entrepreneur,married,tertiary,no,2337,yes,yes,cellular,18,aug,108,1,-8,0,unknown,no
21,blue-collar,married,unknown,no,-269,no,no,cellular,-1,feb,500,0,137,2,failure,no
38,management,married,tertiary,no,4258,no,no,cellular,-1,feb,454,1,-8,0,unknown,yes
19,entrepreneur,married,primary,no,-136,yes,no,unknown,6,may,-2,3,-8,0,unknown,no
13,management,married,tertiary,no,2511,no,yes,cellular,3,jul,2,0,-8,0,unknown,no
35,retired,single,secondary,no,965,no,yes,cellular,0,feb,4,3,198,2,failure,no
37,admin.,divorced,secondary,no,-138,yes,no,cellular,8,may,131,0,266,0,failure,no
41,admin.,single,secondary,no,7390,no,no,cellular,0,may,154,2,-8,0,unknown,no
19,management,single,tertiary,no,99,no,no,cellular,18,aug,105,5,66,0,failure,yes
29,self-employed,married,secondary,no,1669,yes,no,cellular,8,may,-1,3,-8,0,unknown,no
22,services,married,secondary,no,-269,no,no,unknown,6,jun,358,0,-8,0,unknown,no
9,technician,single,secondary,no,180,no,no,cellular,19,apr,74,0,-8,0,unknown,no
14,management,single,tertiary,no,11366,no,no,cellular,16,may,134,1,65,5,success,no
25,blue-collar,married,primary,no,-65,yes,yes,unknown,3,may,20,0,-8,0,unknown,no
32,unknown,married,unknown,no,1618,no,no,unknown,12,jun,-24,5,-8,0,unknown,no
27,blue-collar,married,primary,no,-28,no,no,telephone,19,jul,102,0,-8,0,unknown,no
17,admin.,married,tertiary,no,212,no,no,cellular,15,jul,189,0,-8,0,unknown,no
14,self-employed,married,secondary,no,1064,yes,no,cellular,6,apr,68,2,-8,0,unknown,no
12,admin.,single,secondary,no,-258,no,yes,cellular,12,jul,83,0,-8,0,unknown,no
29,management,divorced,tertiary,no,1514,yes,yes,unknown,9,nov,-7,0,69,1,other,no
12,services,single,secondary,no,-118,yes,no,unknown,0,jun,79,0,-8,0,unknown,no
30,blue-collar,married,secondary,no,-148,yes,no,cellular,2,may,52,0,262,0,failure,no
16,admin.,divorced,secondary,yes,-265,yes,yes,cellular,10,may,11,1,265,1,other,no
14,blue-collar,single,secondary,no,-212,yes,no,unknown,9,may,42,0,-8,0,unknown,no
17,admin.,married,secondary,no,3420,yes,no,cellular,12,nov,32,0,-8,0,unknown,no
12,blue-collar,single,primary,no,-328,yes,no,unknown,19,may,239,3,-8,0,unknown,no
48,retired,divorced,secondary,no,739,no,no,cellular,10,dec,262,4,-8,0,unknown,yes
20,services,divorced,secondary,no,99,yes,no,cellular,-1,feb,4,0,-8,0,unknown,no
19,technician,single,secondary,no,875,yes,no,unknown,9,jun,132,0,-8,0,unknown,no
20,blue-collar,married,secondary,no,-170,yes,no,unknown,3,may,53,0,-8,0,unknown,no
18,management,married,tertiary,no,-263,yes,no,unknown,14,may,-8,2,-8,0,unknown,no
16,services,married,secondary,no,-745,yes,yes,cellular,12,apr,-36,3,-8,0,unknown,no
16,admin.,single,secondary,no,-182,no,yes,cellular,9,jul,141,0,-8,0,unknown,no
18,admin.,married,primary,no,-127,yes,no,cellular,5,may,21,0,-8,0,unknown,no
15,blue-collar,married,primary,no,-267,yes,yes,cellular,4,jul,34,0,-8,0,unknown,no
13,blue-collar,single,secondary,no,2913,yes,yes,cellular,0,may,104,0,-8,0,unknown,no
12,services,married,secondary,no,-228,yes,no,cellular,10,may,23,0,270,0,failure,no
8,student,single,unknown,no,143,no,no,cellular,-1,sep,65,0,-8,0,unknown,no
18,blue-collar,married,primary,no,-45,yes,no,cellular,6,may,51,0,270,1,failure,no
44,retired,married,primary,no,166,no,no,cellular,7,aug,123,0,-8,0,unknown,no
20,entrepreneur,single,tertiary,no,834,yes,yes,cellular,9,nov,212,0,-8,0,unknown,no
26,admin.,single,secondary,no,-269,yes,no,cellular,3,may,-21,0,-8,0,unknown,no
27,management,married,tertiary,no,-187,yes,no,cellular,13,jul,151,0,-8,0,unknown,no
31,management,married,tertiary,no,-277,yes,no,cellular,5,may,20,2,-8,0,unknown,no
17,services,married,secondary,no,-201,yes,no,cellular,18,jul,147,0,-8,0,unknown,no
37,blue-collar,married,primary,no,101,no,no,cellular,10,aug,455,2,-8,0,unknown,yes
17,management,divorced,secondary,no,1158,yes,yes,unknown,-1,jun,98,0,-8,0,unknown,no
